@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
375,'2018/04/04 20:24:04:834',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
376,'2018/04/04 20:24:04:881',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
377,'2018/04/04 20:24:04:930',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
378,'2018/04/04 20:24:04:979',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
379,'2018/04/04 20:24:05:027',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
380,'2018/04/04 20:24:05:076',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
381,'2018/04/04 20:24:05:126',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
382,'2018/04/04 20:24:05:175',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
383,'2018/04/04 20:24:05:238',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
384,'2018/04/04 20:24:05:314',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
385,'2018/04/04 20:24:05:363',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
386,'2018/04/04 20:24:05:410',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
387,'2018/04/04 20:24:05:460',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
388,'2018/04/04 20:24:05:515',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
389,'2018/04/04 20:24:05:563',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
390,'2018/04/04 20:24:05:612',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
391,'2018/04/04 20:24:05:661',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
392,'2018/04/04 20:24:05:713',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
393,'2018/04/04 20:24:05:759',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
394,'2018/04/04 20:24:05:816',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
395,'2018/04/04 20:24:05:863',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
396,'2018/04/04 20:24:05:911',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
397,'2018/04/04 20:24:05:960',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
398,'2018/04/04 20:24:06:011',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
399,'2018/04/04 20:24:06:060',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
400,'2018/04/04 20:24:06:108',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
401,'2018/04/04 20:24:06:157',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
402,'2018/04/04 20:24:06:212',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
403,'2018/04/04 20:24:06:261',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
404,'2018/04/04 20:24:06:307',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
405,'2018/04/04 20:24:06:357',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
406,'2018/04/04 20:24:06:407',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
407,'2018/04/04 20:24:06:458',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
408,'2018/04/04 20:24:06:509',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
409,'2018/04/04 20:24:06:557',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
410,'2018/04/04 20:24:06:608',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
411,'2018/04/04 20:24:06:658',2,250.049393,408.999359,40.288803,294.932556,385.84137,61.276203,326.3508,399.605072,64.334961,386.64093,391.460388,64.8479,456.647461,381.117859,61.591156,0.913016,0.635551,0.952094,0.699782,0.447726
412,'2018/04/04 20:24:06:707',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
413,'2018/04/04 20:24:06:761',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
414,'2018/04/04 20:24:06:809',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
415,'2018/04/04 20:24:06:857',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
416,'2018/04/04 20:24:06:907',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
417,'2018/04/04 20:24:06:957',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
418,'2018/04/04 20:24:07:022',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
419,'2018/04/04 20:24:07:078',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
420,'2018/04/04 20:24:07:126',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
421,'2018/04/04 20:24:07:176',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
422,'2018/04/04 20:24:07:230',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
423,'2018/04/04 20:24:07:274',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
424,'2018/04/04 20:24:07:324',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
425,'2018/04/04 20:24:07:387',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
426,'2018/04/04 20:24:07:434',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
427,'2018/04/04 20:24:07:481',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
428,'2018/04/04 20:24:07:582',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
429,'2018/04/04 20:24:07:656',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
430,'2018/04/04 20:24:07:703',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
431,'2018/04/04 20:24:07:750',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
432,'2018/04/04 20:24:07:806',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
433,'2018/04/04 20:24:07:856',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
434,'2018/04/04 20:24:07:916',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
435,'2018/04/04 20:24:07:964',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
436,'2018/04/04 20:24:08:012',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
437,'2018/04/04 20:24:08:059',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
438,'2018/04/04 20:24:08:109',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
439,'2018/04/04 20:24:08:158',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
440,'2018/04/04 20:24:08:206',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
441,'2018/04/04 20:24:08:262',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
442,'2018/04/04 20:24:08:310',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
443,'2018/04/04 20:24:08:375',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
444,'2018/04/04 20:24:08:418',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
445,'2018/04/04 20:24:08:468',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
446,'2018/04/04 20:24:08:517',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
447,'2018/04/04 20:24:08:565',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
448,'2018/04/04 20:24:08:613',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
449,'2018/04/04 20:24:08:661',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
450,'2018/04/04 20:24:08:709',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
451,'2018/04/04 20:24:08:757',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
452,'2018/04/04 20:24:08:807',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
453,'2018/04/04 20:24:08:857',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
454,'2018/04/04 20:24:08:910',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
455,'2018/04/04 20:24:08:974',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
456,'2018/04/04 20:24:09:025',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
457,'2018/04/04 20:24:09:077',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
458,'2018/04/04 20:24:09:134',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
459,'2018/04/04 20:24:09:180',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
460,'2018/04/04 20:24:09:227',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
461,'2018/04/04 20:24:09:276',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
462,'2018/04/04 20:24:09:323',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
463,'2018/04/04 20:24:09:377',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
464,'2018/04/04 20:24:09:425',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
465,'2018/04/04 20:24:09:475',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
466,'2018/04/04 20:24:09:524',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
467,'2018/04/04 20:24:09:575',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
468,'2018/04/04 20:24:09:624',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
469,'2018/04/04 20:24:09:674',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
470,'2018/04/04 20:24:09:724',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
471,'2018/04/04 20:24:09:773',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
472,'2018/04/04 20:24:09:823',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
473,'2018/04/04 20:24:09:873',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
474,'2018/04/04 20:24:09:925',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
475,'2018/04/04 20:24:09:985',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
476,'2018/04/04 20:24:10:029',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
477,'2018/04/04 20:24:10:077',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
478,'2018/04/04 20:24:10:125',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
479,'2018/04/04 20:24:10:173',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
480,'2018/04/04 20:24:10:223',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
481,'2018/04/04 20:24:10:274',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
482,'2018/04/04 20:24:10:339',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
483,'2018/04/04 20:24:10:390',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
484,'2018/04/04 20:24:10:456',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
485,'2018/04/04 20:24:10:507',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
486,'2018/04/04 20:24:10:557',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
487,'2018/04/04 20:24:10:606',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
488,'2018/04/04 20:24:10:657',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
489,'2018/04/04 20:24:10:707',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
490,'2018/04/04 20:24:10:757',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
491,'2018/04/04 20:24:10:807',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
492,'2018/04/04 20:24:10:857',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
493,'2018/04/04 20:24:10:908',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
494,'2018/04/04 20:24:10:957',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
495,'2018/04/04 20:24:11:008',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
496,'2018/04/04 20:24:11:057',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
497,'2018/04/04 20:24:11:106',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
498,'2018/04/04 20:24:11:157',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
499,'2018/04/04 20:24:11:207',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
500,'2018/04/04 20:24:11:257',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
501,'2018/04/04 20:24:11:311',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
502,'2018/04/04 20:24:11:359',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
503,'2018/04/04 20:24:11:408',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
504,'2018/04/04 20:24:11:459',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
505,'2018/04/04 20:24:11:507',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
506,'2018/04/04 20:24:11:556',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
507,'2018/04/04 20:24:11:608',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
508,'2018/04/04 20:24:11:657',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
509,'2018/04/04 20:24:11:707',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
510,'2018/04/04 20:24:11:757',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
511,'2018/04/04 20:24:11:812',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
512,'2018/04/04 20:24:11:860',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
513,'2018/04/04 20:24:11:908',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
514,'2018/04/04 20:24:11:957',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
515,'2018/04/04 20:24:12:020',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
516,'2018/04/04 20:24:12:066',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
517,'2018/04/04 20:24:12:115',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
518,'2018/04/04 20:24:12:163',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
519,'2018/04/04 20:24:12:223',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
520,'2018/04/04 20:24:12:280',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
521,'2018/04/04 20:24:12:328',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
522,'2018/04/04 20:24:12:376',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
523,'2018/04/04 20:24:12:424',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
524,'2018/04/04 20:24:12:473',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
525,'2018/04/04 20:24:12:534',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
526,'2018/04/04 20:24:12:583',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
527,'2018/04/04 20:24:12:631',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
528,'2018/04/04 20:24:12:679',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
529,'2018/04/04 20:24:12:727',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
530,'2018/04/04 20:24:12:777',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
531,'2018/04/04 20:24:12:828',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
532,'2018/04/04 20:24:12:873',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
533,'2018/04/04 20:24:12:924',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
534,'2018/04/04 20:24:12:977',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
535,'2018/04/04 20:24:13:025',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
536,'2018/04/04 20:24:13:077',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
537,'2018/04/04 20:24:13:132',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
538,'2018/04/04 20:24:13:180',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
539,'2018/04/04 20:24:13:228',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
540,'2018/04/04 20:24:13:276',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
541,'2018/04/04 20:24:13:326',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
542,'2018/04/04 20:24:13:374',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
543,'2018/04/04 20:24:13:424',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
544,'2018/04/04 20:24:13:474',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
545,'2018/04/04 20:24:13:529',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
546,'2018/04/04 20:24:13:576',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
547,'2018/04/04 20:24:13:624',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
548,'2018/04/04 20:24:13:673',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
549,'2018/04/04 20:24:13:724',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
550,'2018/04/04 20:24:13:774',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
551,'2018/04/04 20:24:13:823',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
552,'2018/04/04 20:24:13:872',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
553,'2018/04/04 20:24:13:926',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
554,'2018/04/04 20:24:13:978',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
555,'2018/04/04 20:24:14:027',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
