@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3199,'2018/04/09 15:39:59:156',11,464.764313,194.682953,24.331566,336.507385,122.769806,29.460066,272.484192,120.641052,33.342319,216.408249,139.329102,35.661987,174.409988,175.491943,37.447132,0.2,0.2,0.2,0.2,0.2
3200,'2018/04/09 15:39:59:206',11,524.041931,210.242188,22.456085,422.262054,127.744385,27.624348,361.985016,119.977264,32.152046,302.677582,133.790375,35.386818,252.003296,165.994263,38.137115,0.2,0.2,0.2,0.2,0.2
3201,'2018/04/09 15:39:59:256',11,558.621094,228.275543,22.127937,486.989685,139.012329,26.36569,431.777039,126.059235,31.040106,369.821106,134.581299,34.714668,310.21405,161.848572,38.033413,0.2,0.2,0.2,0.2,0.2
3202,'2018/04/09 15:39:59:306',11,554.241821,226.039886,24.554575,491.549011,138.716827,30.683796,435.586517,125.528229,35.126015,371.529022,133.727997,38.389488,309.214569,160.737915,41.018024,0.2,0.2,0.2,0.2,0.2
3203,'2018/04/09 15:39:59:357',11,520.403198,208.97406,28.276501,448.661407,124.988678,35.138084,389.325043,113.722748,39.137314,323.952026,123.669952,41.592411,261.828094,152.228394,43.151386,0.2,0.2,0.2,0.2,0.2
3204,'2018/04/09 15:39:59:407',11,475.674988,184.73465,30.960735,390.409454,102.842712,36.688354,327.008057,93.016785,39.879368,261.061737,104.661133,41.56958,201.204575,134.958557,42.519428,0.2,0.2,0.2,0.2,0.2
3205,'2018/04/09 15:39:59:456',11,435.039978,162.133209,31.828884,333.974365,82.700073,35.866924,267.651489,75.014648,38.493626,203.16011,89.010162,39.826935,147.842438,121.453949,40.678829,0.2,0.2,0.2,0.2,0.2
3206,'2018/04/09 15:39:59:506',11,390.008209,140.040619,32.017708,273.909485,63.962738,34.447006,205.416168,58.61908,36.546844,143.005585,74.933746,37.584976,92.55838,109.299469,38.385117,0.2,0.2,0.2,0.2,0.2
3207,'2018/04/09 15:39:59:556',11,355.85553,115.849884,30.265099,227.585159,43.987732,31.406506,158.144791,40.89563,33.344913,98.304352,59.350372,34.529419,53.364655,95.249786,35.719086,0.2,0.2,0.2,0.2,0.2
3208,'2018/04/09 15:39:59:606',11,351.190125,104.966125,29.383224,221.006516,33.452393,29.89395,151.640244,30.489014,31.815151,92.406219,49.071716,33.140541,48.208344,84.82605,34.50975,0.2,0.2,0.2,0.2,0.2
3209,'2018/04/09 15:39:59:656',11,381.089539,101.739136,28.509687,261.026123,25.669373,28.637781,192.60759,20.077881,30.648703,131.206085,36.38797,32.209827,82.483734,70.229889,33.884247,0.2,0.2,0.2,0.2,0.2
3210,'2018/04/09 15:39:59:706',11,431.639496,109.05542,27.518492,330.94574,26.333527,27.285414,265.308289,16.342804,29.56567,201.131516,28.573242,31.614447,145.409225,58.816498,33.856071,0.2,0.2,0.2,0.2,0.2
3211,'2018/04/09 15:39:59:757',11,470.810852,120.939423,27.283112,398.673737,31.502533,27.158825,337.80661,16.353577,29.626085,270.647888,23.17514,31.842062,206.27298,48.41626,34.243771,0.2,0.2,0.2,0.2,0.2
3212,'2018/04/09 15:39:59:806',11,474.819611,121.171509,26.861366,413.312042,30.367126,26.786753,354.744751,13.574127,29.390778,287.072754,18.480713,31.746477,220.530136,41.887451,34.32412,0.2,0.2,0.2,0.2,0.2
3213,'2018/04/09 15:39:59:856',11,452.055237,110.176697,26.834755,384.886475,20.697083,26.847609,325.54303,4.951324,29.557074,258.620941,11.083527,32.055908,194.334656,35.687012,34.762424,0.2,0.2,0.2,0.2,0.2
3214,'2018/04/09 15:39:59:905',11,407.840454,92.520752,27.517742,324.539459,6.776337,27.002211,262.149323,-6.195679,29.540447,196.506882,3.027863,31.973827,137.00412,30.473541,34.648441,0.2,0.2,0.2,0.2,0.2
3215,'2018/04/09 15:39:59:956',11,352.728943,74.829926,29.033134,251.666092,-5.496796,27.443558,185.398682,-14.879822,29.390215,120.96817,-2.025055,31.27092,66.772491,28.579987,33.518867,0.2,0.2,0.2,0.2,0.2
3216,'2018/04/09 15:40:00:006',11,298.076904,57.243134,28.767431,175.026627,-14.637024,25.763662,106.450287,-19.198975,27.503361,46.463989,-1.906464,29.41037,1.165863,32.04129,31.748531,0.2,0.2,0.2,0.2,0.2
3217,'2018/04/09 15:40:00:055',11,256.266541,51.700592,27.680809,112.601257,-10.609497,24.872005,44.058411,-9.987,26.848501,-9.384399,11.606873,28.9349,-44.278107,48.596466,31.240461,0.2,0.2,0.2,0.2,0.2
3218,'2018/04/09 15:40:00:106',11,249.623062,59.487457,27.726992,100.146637,-0.335571,25.635271,32.820526,2.084991,27.924456,-17.632355,25.091553,30.068396,-49.0849,63.180237,32.153786,0.2,0.2,0.2,0.2,0.2
3219,'2018/04/09 15:40:00:156',11,266.958191,69.223053,28.637728,121.681946,6.647491,26.976601,54.680115,8.257294,29.324202,2.819672,30.67804,31.311119,-31.257477,68.512024,33.10067,0.2,0.2,0.2,0.2,0.2
3220,'2018/04/09 15:40:00:206',11,310.88031,86.665405,30.92345,179.454834,16.429138,30.322475,113.370209,15.581207,32.812729,57.619659,35.900665,34.428043,15.424683,72.424591,35.426826,0.2,0.2,0.2,0.2,0.2
3221,'2018/04/09 15:40:00:258',11,373.795776,110.950256,30.25778,268.10907,30.25943,29.930147,204.67659,23.508118,32.936729,143.79834,38.549561,35.152107,90.450684,70.887726,36.824596,0.2,0.2,0.2,0.2,0.2
3222,'2018/04/09 15:40:00:308',11,434.416718,147.799042,27.594385,372.266022,56.309814,27.132671,317.038696,41.211304,30.822823,252.736511,47.544067,33.996132,187.509109,71.985016,36.995056,0.2,0.2,0.2,0.2,0.2
3223,'2018/04/09 15:40:00:356',11,460.840729,181.117676,26.200254,446.027588,85.548828,23.805836,401.10083,62.503387,27.19327,336.669983,59.433655,30.766203,263.680054,74.183044,34.728867,0.2,0.2,0.2,0.2,0.2
3224,'2018/04/09 15:40:00:405',11,452.644623,197.187836,26.96698,463.530548,103.174774,23.186359,424.906921,76.673309,25.998058,360.710327,68.259735,29.19615,283.875885,77.078979,33.062096,0.2,0.2,0.2,0.2,0.2
3225,'2018/04/09 15:40:00:455',11,424.473358,182.2948,28.621002,418.815369,89.217468,24.618196,375.176697,64.958801,27.284412,308.722565,59.499146,30.112976,232.56369,71.424042,33.403053,0.2,0.2,0.2,0.2,0.2
3226,'2018/04/09 15:40:00:506',11,374.60025,151.639282,29.696238,327.758728,61.548523,26.598011,273.589783,43.566528,29.214144,205.472549,46.281555,31.585579,135.586487,66.883911,34.121033,0.2,0.2,0.2,0.2,0.2
3227,'2018/04/09 15:40:00:559',11,318.268829,123.080414,31.125248,226.155853,42.706604,28.208944,163.540955,33.04776,30.4261,98.571503,44.991089,32.138611,41.33905,74.292877,33.925457,0.2,0.2,0.2,0.2,0.2
3228,'2018/04/09 15:40:00:608',11,281.995148,109.732208,32.062046,158.938187,39.940155,29.332207,93.466675,37.257233,31.389883,34.924957,55.769318,32.737877,-9.424591,90.381012,33.989586,0.2,0.2,0.2,0.2,0.2
3229,'2018/04/09 15:40:00:656',11,264.815918,108.628845,32.643623,122.526581,46.60025,30.794777,57.770721,48.823853,33.106277,5.536194,71.289642,34.356876,-29.119781,108.65152,35.149796,0.2,0.2,0.2,0.2,0.2
3230,'2018/04/09 15:40:00:706',11,289.908966,120.73407,33.485157,146.042297,57.659424,33.388931,82.187042,60.434906,36.085167,30.822845,83.231903,37.419701,-3.604828,120.763885,37.899403,0.2,0.2,0.2,0.2,0.2
3231,'2018/04/09 15:40:00:756',11,361.63736,150.58075,34.186584,240.189758,75.460541,34.730019,176.952499,72.500519,37.793495,119.17038,90.568604,39.612999,73.307129,124.91568,40.664539,0.2,0.2,0.2,0.2,0.2
3232,'2018/04/09 15:40:00:805',11,443.772888,193.817108,32.687248,366.026459,104.458923,33.073364,308.738098,92.468994,36.823467,245.352814,102.026245,39.763729,184.66539,128.983734,42.056114,0.2,0.2,0.2,0.2,0.2
3233,'2018/04/09 15:40:00:856',11,490.199432,234.760468,30.285589,458.171631,138.557037,30.7605,410.666809,119.675201,34.910469,346.543427,121.334381,38.624542,277.307831,140.581207,41.891594,0.2,0.2,0.2,0.2,0.2
3234,'2018/04/09 15:40:00:906',11,498.029205,265.942749,29.943924,497.568512,169.177826,29.350895,457.021179,145.876556,33.084801,393.204376,141.635803,36.745613,319.296448,154.769257,40.312119,0.2,0.2,0.2,0.2,0.2
3235,'2018/04/09 15:40:00:956',11,479.544678,275.629089,30.801353,481.847443,179.712189,29.196575,441.713531,155.78476,32.542747,377.405212,150.503448,35.887062,302.606964,162.594543,39.324612,0.2,0.2,0.2,0.2,0.2
3236,'2018/04/09 15:40:01:006',11,435.908844,270.264954,32.935326,417.775848,175.51886,32.027519,371.376343,154.569092,35.085358,304.767822,153.292847,37.85561,231.986832,169.829468,40.502319,0.2,0.2,0.2,0.2,0.2
3237,'2018/04/09 15:40:01:058',11,379.983704,257.068848,35.440075,328.60321,166.073578,34.872818,273.296448,150.294617,37.336838,205.205978,155.4263,39.065445,137.838135,178.556183,40.474396,0.2,0.2,0.2,0.2,0.2
3238,'2018/04/09 15:40:01:106',11,331.997742,243.442017,35.864738,238.395569,161.596405,35.50771,175.600296,153.329437,37.68417,111.150818,166.709106,38.8228,56.171204,197.457794,39.545116,0.2,0.2,0.2,0.2,0.2
3239,'2018/04/09 15:40:01:155',11,299.731415,239.809479,36.1493,177.225906,167.775024,36.378372,110.122284,165.733429,37.920448,51.309692,184.573212,38.031471,7.671143,219.496765,37.555069,0.2,0.2,0.2,0.2,0.2
3240,'2018/04/09 15:40:01:206',11,312.811584,247.925247,34.821247,177.496155,180.463135,35.817314,109.556335,180.828552,37.449516,53.104706,201.588806,37.528042,14.362915,237.764893,36.98761,0.2,0.2,0.2,0.2,0.2
3241,'2018/04/09 15:40:01:255',11,362.080505,267.473816,32.95089,233.992554,195.676544,34.467167,166.776794,193.648834,36.661972,107.940063,212.507507,37.411194,64.828094,247.36673,37.60162,0.2,0.2,0.2,0.2,0.2
3242,'2018/04/09 15:40:01:308',11,425.767487,303.21582,27.613348,343.874847,216.977356,31.26417,285.265137,206.459656,35.284286,221.982681,217.214417,37.911644,164.029648,245.188568,39.65905,0.2,0.2,0.2,0.2,0.2
3243,'2018/04/09 15:40:01:357',11,455.256317,333.913055,25.061472,424.387299,240.541534,27.419968,376.983307,222.720856,32.093388,313.328491,225.023376,35.698307,246.751801,245.117462,38.724701,0.2,0.2,0.2,0.2,0.2
3244,'2018/04/09 15:40:01:406',11,459.077423,356.213135,23.209679,464.405701,262.569,24.440277,428.23941,241.054382,29.396545,367.430725,237.452301,33.535126,306.16452,253.995911,37.738918,0.2,0.2,0.2,0.2,0.2
3245,'2018/04/09 15:40:01:456',11,436.079285,356.259247,23.599833,441.067749,263.376923,25.463116,404.46579,242.874176,30.411339,342.913544,239.789703,34.271412,285.251038,258.948486,38.358116,0.2,0.2,0.2,0.2,0.2
3246,'2018/04/09 15:40:01:505',11,389.57663,347.25351,27.181656,380.354156,255.153015,28.329098,337.800964,236.164917,32.444195,272.567017,234.783569,35.170761,215.993164,257.30249,38.756859,0.2,0.2,0.2,0.2,0.2
3247,'2018/04/09 15:40:01:555',11,333.403412,328.748474,29.803503,277.943329,239.436737,30.752827,224.83876,226.357117,33.895493,157.824417,232.830261,35.471291,108.717773,262.824646,38.428848,0.2,0.2,0.2,0.2,0.2
3248,'2018/04/09 15:40:01:605',11,272.84436,310.78125,31.840549,163.533051,233.094574,32.057854,100.892609,228.798157,33.978661,38.099609,245.324738,34.188995,-5.923096,281.468414,35.025913,0.2,0.2,0.2,0.2,0.2
3249,'2018/04/09 15:40:01:656',11,241.195709,309.378174,32.191055,99.975922,240.877289,32.927399,32.992706,242.442108,33.875153,-24.004547,264.031281,32.863373,-57.828247,303.111511,31.912224,0.2,0.2,0.2,0.2,0.2
3250,'2018/04/09 15:40:01:706',11,256.018311,316.711365,30.226343,110.539124,249.289902,32.23983,41.954559,251.400986,33.234184,-14.590088,273.569214,32.340988,-47.292511,312.763794,31.216925,0.2,0.2,0.2,0.2,0.2
3251,'2018/04/09 15:40:01:758',11,331.83075,353.604309,27.528181,210.854691,274.108398,31.479498,142.256897,269.836182,33.033695,77.967712,286.943542,32.839378,31.471802,322.732117,32.108154,0.2,0.2,0.2,0.2,0.2
3252,'2018/04/09 15:40:01:806',11,374.059662,376.447388,25.345146,274.318237,291.570618,29.941601,207.482315,283.541138,32.185493,140.06546,297.65387,32.949615,86.666016,331.490417,33.143234,0.2,0.2,0.2,0.2,0.2
3253,'2018/04/09 15:40:01:855',11,408.299622,399.640564,22.698587,341.332397,312.387207,25.549114,281.735077,299.576019,28.12015,211.526825,308.10022,29.581375,146.111511,336.977173,30.667925,0.2,0.2,0.2,0.2,0.2
3254,'2018/04/09 15:40:01:905',11,404.022278,414.015259,19.523502,371.049866,331.797852,23.438772,324.319305,320.218414,26.949385,257.259338,323.387665,28.557302,179.352356,339.937897,28.448797,0.2,0.2,0.2,0.2,0.2
3255,'2018/04/09 15:40:01:955',11,365.878632,409.012695,18.896929,329.006958,335.69809,22.878277,284.555481,322.271332,25.710314,220.071594,326.363373,27.068901,143.227112,342.241364,26.672262,0.2,0.2,0.2,0.2,0.2
3256,'2018/04/09 15:40:02:006',11,313.097473,402.245087,18.158903,267.876892,336.963165,23.529444,222.464523,324.430237,25.71051,159.041306,328.719788,25.918512,86.867188,346.810852,24.70591,0.2,0.2,0.2,0.2,0.2
3257,'2018/04/09 15:40:02:055',11,261.010223,396.29184,17.381989,204.503677,336.347961,23.729546,156.533401,323.115601,24.853945,94.386536,328.190369,24.070681,27.27475,348.550323,22.102961,0.2,0.2,0.2,0.2,0.2
3258,'2018/04/09 15:40:02:110',11,226.849396,393.472534,15.142185,162.572052,336.596802,22.541082,113.15387,323.690369,23.410332,52.009003,329.319427,22.238853,-11.61319,350.814911,19.953876,0.2,0.2,0.2,0.2,0.2
3259,'2018/04/09 15:40:02:155',11,-71.298065,367.982208,7.679611,-72.466125,320.167664,13.994324,-38.848724,301.580811,16.138481,12.598053,298.621552,15.838612,70.679962,307.600403,15.409443,0.2,0.2,0.2,0.2,0.2
3260,'2018/04/09 15:40:02:204',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3261,'2018/04/09 15:40:02:254',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3262,'2018/04/09 15:40:02:305',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3263,'2018/04/09 15:40:02:354',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3264,'2018/04/09 15:40:02:404',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3265,'2018/04/09 15:40:02:454',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3266,'2018/04/09 15:40:02:504',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3267,'2018/04/09 15:40:02:556',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3268,'2018/04/09 15:40:02:605',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3269,'2018/04/09 15:40:02:654',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3270,'2018/04/09 15:40:02:704',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3271,'2018/04/09 15:40:02:754',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3272,'2018/04/09 15:40:02:804',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3273,'2018/04/09 15:40:02:854',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3274,'2018/04/09 15:40:02:904',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3275,'2018/04/09 15:40:02:954',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
3276,'2018/04/09 15:40:03:006',11,425.769318,337.979584,21.464893,339.183746,264.1409,21.082369,271.734985,256.400879,23.681459,216.203888,270.922607,26.188034,168.179703,301.617004,27.577816,0.2,0.2,0.2,0.2,0.2
3277,'2018/04/09 15:40:03:055',11,475.679169,338.543396,19.338945,405.896271,261.961914,18.951523,342.951202,249.681381,21.878763,285.467743,259.700531,24.908873,231.457214,286.721069,27.304056,0.2,0.2,0.2,0.2,0.2
3278,'2018/04/09 15:40:03:105',11,518.231812,345.820557,18.100664,467.617462,265.752747,17.837742,411.529358,249.475693,21.280134,354.595367,255.113419,24.753567,296.623596,277.74054,27.858257,0.2,0.2,0.2,0.2,0.2
3279,'2018/04/09 15:40:03:156',11,525.38739,348.401733,19.557365,488.088776,267.368042,18.904776,436.655334,248.803436,22.325987,379.452087,251.616119,25.921474,319.18222,271.535217,29.460604,0.2,0.2,0.2,0.2,0.2
3280,'2018/04/09 15:40:03:207',11,497.049377,333.023041,23.89794,440.485748,255.6129,23.111946,385.858307,240.660675,26.466675,329.864441,246.940582,29.914829,274.837585,270.393982,33.41568,0.2,0.2,0.2,0.2,0.2
3281,'2018/04/09 15:40:03:257',11,463.28537,315.777771,28.326675,387.388214,243.015869,27.658819,328.714752,232.489319,30.623009,273.692749,242.848267,33.557167,224.070648,270.049377,36.42205,0.2,0.2,0.2,0.2,0.2
3282,'2018/04/09 15:40:03:307',11,452.698181,303.540558,30.125944,364.719818,234.064453,29.856443,303.917023,226.533356,32.613869,249.8423,239.514252,35.112518,204.017487,269.01059,37.433533,0.2,0.2,0.2,0.2,0.2
3283,'2018/04/09 15:40:03:359',11,483.766052,301.569397,29.369181,397.3396,231.423431,30.181643,337.28299,223.900208,33.21978,283.282104,236.754761,35.706875,236.96936,266.114563,37.863041,0.2,0.2,0.2,0.2,0.2
3284,'2018/04/09 15:40:03:407',11,527.079041,307.316772,26.769348,453.257416,233.510651,28.328323,396.168518,223.519104,31.814375,341.00882,233.998383,34.628685,290.350189,261.231567,37.036491,0.2,0.2,0.2,0.2,0.2
3285,'2018/04/09 15:40:03:455',11,574.980347,316.880432,22.443342,519.31134,239.401703,24.701838,467.659546,226.150269,28.709137,412.736816,233.352753,32.160133,357.980896,257.480591,35.236225,0.2,0.2,0.2,0.2,0.2
3286,'2018/04/09 15:40:03:505',11,606.001343,326.357758,19.300253,565.631042,246.76239,21.40834,519.051636,231.014221,25.722231,464.806335,235.392548,29.617386,407.533356,256.630524,33.243458,0.2,0.2,0.2,0.2,0.2
3287,'2018/04/09 15:40:03:556',11,607.505005,329.387329,18.907627,573.094849,249.016251,20.208799,528.596191,232.164795,24.306833,473.561401,234.95755,28.104914,414.413696,254.443756,31.711254,0.2,0.2,0.2,0.2,0.2
3288,'2018/04/09 15:40:03:605',11,575.583984,318.53302,20.283768,526.95636,240.104553,21.283144,478.885529,225.418396,25.044914,423.399628,230.569427,28.433445,366.275482,252.416367,31.613598,0.2,0.2,0.2,0.2,0.2
3289,'2018/04/09 15:40:03:655',11,533.388367,308.836884,22.709183,469.039764,233.786133,23.727715,416.170258,222.128845,27.108849,360.596619,230.443298,29.895172,306.542603,255.372421,32.374893,0.2,0.2,0.2,0.2,0.2
3290,'2018/04/09 15:40:03:705',11,484.092072,297.986755,23.967543,401.837433,227.63736,25.081711,344.428345,219.601593,28.043922,290.549957,231.374237,30.239876,242.141006,259.553955,32.142017,0.2,0.2,0.2,0.2,0.2
3291,'2018/04/09 15:40:03:755',11,459.158905,291.565308,23.970663,364.580566,224.645233,24.897203,305.055115,219.086761,27.539621,252.521149,233.057495,29.359333,208.478058,263.174988,30.945587,0.2,0.2,0.2,0.2,0.2
3292,'2018/04/09 15:40:03:805',11,471.981628,292.5271,23.192368,374.854431,226.043976,24.499857,314.860413,221.074921,27.182974,262.933136,235.50943,28.956539,219.822128,266.023193,30.413086,0.2,0.2,0.2,0.2,0.2
3293,'2018/04/09 15:40:03:855',11,516.922729,297.691193,21.177002,427.256927,228.694275,23.091072,368.074158,222.252655,26.110296,315.608856,235.387512,28.178064,270.083252,264.803436,29.827898,0.2,0.2,0.2,0.2,0.2
3294,'2018/04/09 15:40:03:904',11,581.55896,306.138641,18.415869,505.55719,233.410004,21.039223,448.666443,224.510773,24.535963,395.167023,235.430542,27.054605,345.736725,262.860535,29.057858,0.2,0.2,0.2,0.2,0.2
3295,'2018/04/09 15:40:03:954',11,640.479187,314.828552,15.540623,581.943176,237.9039,17.98819,529.306213,225.479431,21.798853,475.082916,233.051514,24.848471,420.995422,257.371582,27.558678,0.2,0.2,0.2,0.2,0.2
3296,'2018/04/09 15:40:04:005',11,668.952515,311.631042,13.281643,617.440735,233.479553,16.067417,567.853455,220.083893,20.238113,514.518799,226.593048,23.662123,459.534576,249.817245,26.749157,0.2,0.2,0.2,0.2,0.2
3297,'2018/04/09 15:40:04:060',11,671.013306,307.75061,12.877548,618.893311,229.554474,15.486935,569.793579,216.120148,19.689625,516.821655,222.588043,23.216116,462.225739,245.78363,26.44487,0.2,0.2,0.2,0.2,0.2
3298,'2018/04/09 15:40:04:107',11,636.704651,279.149902,14.275501,565.170532,204.680084,16.266773,513.760132,193.987671,20.273212,462.232483,203.198456,23.781242,412.75528,229.182129,27.07078,0.2,0.2,0.2,0.2,0.2
3299,'2018/04/09 15:40:04:155',11,609.903564,265.4729,15.356216,526.800476,193.908142,17.366871,472.824921,185.381683,21.123896,421.602051,196.694702,24.329926,374.728333,224.643463,27.252623,0.2,0.2,0.2,0.2,0.2
3300,'2018/04/09 15:40:04:205',11,583.392334,247.39241,16.174469,485.100708,180.520508,18.262348,427.903076,175.237518,21.590456,377.261108,189.496704,24.223795,334.361328,220.077545,26.459335,0.2,0.2,0.2,0.2,0.2
3301,'2018/04/09 15:40:04:255',11,578.963074,235.949524,15.787598,469.134186,173.75238,18.80497,411.098694,171.519104,22.178802,362.491608,188.357697,24.571205,324.534058,221.092102,26.376318,0.2,0.2,0.2,0.2,0.2
3302,'2018/04/09 15:40:04:309',11,618.690491,236.801117,13.100605,518.677612,170.784546,16.716606,462.489532,166.510742,20.523018,412.520599,181.601349,23.26977,370.930267,212.987,25.417236,0.2,0.2,0.2,0.2,0.2
3303,'2018/04/09 15:40:04:355',11,682.182617,251.386032,8.30611,608.802612,176.498871,12.021378,559.045288,166.577789,16.41431,507.559784,176.389374,20.015511,457.499359,203.185974,23.262486,0.2,0.2,0.2,0.2,0.2
3304,'2018/04/09 15:40:04:405',11,737.768555,276.004578,3.33234,702.378418,194.460236,7.128307,663.833984,179.297791,12.153065,614.209106,183.171875,16.662354,557.507446,203.592468,20.950705,0.2,0.2,0.2,0.2,0.2
3305,'2018/04/09 15:40:04:455',11,758.131775,302.419525,0.943367,761.414551,218.484375,3.702274,734.822754,199.406097,8.850681,688.353027,197.44516,13.83078,627.239929,210.572327,18.79595,0.2,0.2,0.2,0.2,0.2
3306,'2018/04/09 15:40:04:505',11,745.814331,310.102905,1.467163,766.91333,227.581451,2.004974,747.355713,206.447144,6.422489,704.04248,200.682343,11.449356,642.748718,208.498962,16.865978,0.2,0.2,0.2,0.2,0.2
3307,'2018/04/09 15:40:04:555',11,723.961304,284.728943,5.640884,727.612,202.477631,6.638397,700.403198,182.716949,10.573254,652.741089,179.604797,15.006985,589.899841,190.778748,19.594383,0.2,0.2,0.2,0.2,0.2
3308,'2018/04/09 15:40:04:605',11,682.030029,243.99884,12.226723,646.87854,164.211761,13.193291,606.786804,148.752289,16.378216,553.822388,151.728668,19.535986,492.55014,170.127869,22.499102,0.2,0.2,0.2,0.2,0.2
3309,'2018/04/09 15:40:04:655',11,626.822266,208.0961,14.60894,546.573242,136.226532,17.286301,497.080017,128.067657,20.287701,445.635986,138.981201,22.556404,394.353821,165.832916,24.259686,0.2,0.2,0.2,0.2,0.2
3310,'2018/04/09 15:40:04:705',11,596.164124,190.172607,15.708847,488.261658,127.251648,19.775867,434.269073,124.961182,22.820112,385.243134,141.101135,24.443794,343.732208,172.973175,25.240223,0.2,0.2,0.2,0.2,0.2
3311,'2018/04/09 15:40:04:754',11,614.771729,194.412903,16.154659,508.008118,130.561584,20.858768,452.881073,128.46701,24.206615,402.812164,144.6633,25.845276,360.795685,176.490906,26.477234,0.2,0.2,0.2,0.2,0.2
3312,'2018/04/09 15:40:04:808',11,669.84845,216.791382,13.242359,589.601746,142.205109,18.330601,538.970703,134.274597,22.314245,484.853821,145.291992,24.938675,433.052673,173.097534,26.893818,0.2,0.2,0.2,0.2,0.2
3313,'2018/04/09 15:40:04:855',11,711.1698,241.897339,9.567436,669.904907,158.297424,13.360168,629.114014,143.989746,17.858696,575.684692,148.140106,21.576729,515.789185,169.070831,25.065168,0.2,0.2,0.2,0.2,0.2
3314,'2018/04/09 15:40:04:905',11,729.241821,274.10675,6.761169,737.27417,188.197235,6.752449,713.995544,168.212097,11.258911,667.390381,163.981384,16.137077,605.940002,174.778229,21.454065,0.2,0.2,0.2,0.2,0.2
3315,'2018/04/09 15:40:04:955',11,722.03186,278.348938,8.070477,749.427246,196.154633,6.260368,731.006042,173.934418,9.875603,686.268555,165.885895,14.57901,623.504028,171.545563,20.091206,0.2,0.2,0.2,0.2,0.2
3316,'2018/04/09 15:40:05:005',11,701.937622,252.741516,13.179222,705.000366,169.929626,12.568436,676.704895,150.192719,15.934341,626.373718,146.782654,19.841892,562.308472,158.128906,24.060341,0.2,0.2,0.2,0.2,0.2
3317,'2018/04/09 15:40:05:054',11,649.935303,215.037994,20.946684,609.165161,136.279144,20.267838,565.198547,121.62265,22.614986,510.014954,126.119659,25.000618,449.664429,146.695129,27.351793,0.2,0.2,0.2,0.2,0.2
3318,'2018/04/09 15:40:05:104',11,587.359375,180.675293,23.724068,500.611511,111.893005,25.11758,446.488953,105.798981,27.327339,394.289642,119.018311,28.593735,347.768463,148.575165,29.446302,0.2,0.2,0.2,0.2,0.2
3319,'2018/04/09 15:40:05:154',11,554.143677,164.989136,24.440861,441.158386,105.881348,26.589186,383.50885,105.528137,28.791279,335.553741,123.60434,29.665182,300.34198,157.415527,30.079035,0.2,0.2,0.2,0.2,0.2
3320,'2018/04/09 15:40:05:204',11,574.031982,163.207123,25.066664,459.211243,104.029144,27.523781,400.225983,104.010284,29.746836,352.032104,122.375641,30.553164,316.501648,156.345215,30.695822,0.2,0.2,0.2,0.2,0.2
3321,'2018/04/09 15:40:05:255',11,640.077148,167.631317,22.68779,542.712524,100.387054,26.347057,485.521179,96.282135,29.373306,432.771515,111.283997,30.884939,388.384918,142.720581,31.659954,0.2,0.2,0.2,0.2,0.2
